 Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,,Unnamed: 48
2/1/2018 20:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 20:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/1/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 6:00,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/2/2018 6:10,0,0,0,0,0,5,0,0,0,10,15,75,0,0,0,0,0,0,0,10,10,15,5,10,0,5,0,0,5,0,10,70,15,0,5,0,10,10,0,0,5,0,0,0,0,0,,
2/2/2018 6:20,0,0,0,0,0,5,0,0,0,10,30,90,0,0,0,0,0,0,0,10,15,15,5,15,0,10,0,0,5,0,10,50,25,0,5,0,10,15,0,0,20,0,0,0,0,0,,
2/2/2018 6:30,0,0,0,0,0,10,0,0,0,10,30,90,0,0,0,0,0,0,0,10,15,15,5,20,0,10,0,0,5,0,10,40,25,0,35,0,10,10,0,0,30,0,0,0,0,0,,
2/2/2018 6:40,0,0,0,0,0,10,0,0,0,10,30,90,0,0,0,0,0,0,0,10,15,20,5,20,0,10,0,0,5,0,10,45,35,0,25,0,20,15,10,0,30,0,0,0,0,0,,
2/2/2018 6:50,0,0,0,0,0,10,0,0,0,10,30,90,0,0,0,0,0,0,0,10,15,25,5,25,0,10,0,0,5,0,10,60,40,0,30,0,30,15,25,0,30,0,0,0,0,0,,
2/2/2018 7:00,0,0,0,0,0,15,0,0,0,10,30,90,0,0,0,0,0,0,0,10,30,30,5,30,0,10,0,0,5,0,10,75,50,0,50,0,25,15,45,0,30,0,0,0,0,0,,
2/2/2018 7:10,0,10,0,0,0,15,0,0,0,10,40,90,0,0,0,0,0,0,0,10,40,45,5,30,0,10,0,0,15,0,15,80,40,0,50,0,25,15,45,0,30,0,0,0,0,0,,
2/2/2018 7:20,0,10,0,0,0,20,0,0,0,10,30,120,0,0,0,0,0,0,0,10,40,40,5,20,0,10,0,0,15,0,10,75,30,0,50,0,35,20,40,0,30,0,0,0,0,0,,
2/2/2018 7:30,0,30,0,0,0,20,0,0,0,10,40,120,0,0,0,0,0,0,0,10,55,55,5,25,0,10,0,0,10,0,15,65,35,0,60,0,50,25,40,0,30,0,0,0,0,0,,
2/2/2018 7:40,0,0,0,0,0,25,0,0,0,15,40,120,0,0,0,0,0,0,0,40,60,55,5,25,0,15,30,0,10,0,10,70,25,0,60,0,50,25,40,0,30,0,0,0,0,0,,
2/2/2018 7:50,0,0,0,0,0,35,0,0,0,30,40,90,0,0,0,0,0,0,0,40,50,50,5,20,0,20,60,0,10,0,15,95,30,0,80,0,50,20,30,0,30,0,0,0,0,0,,
2/2/2018 8:00,0,0,0,0,0,35,0,0,0,30,40,90,0,0,0,0,0,0,0,40,45,50,5,20,0,20,65,0,15,0,10,90,35,0,75,0,55,25,40,0,30,0,0,0,0,0,,
2/2/2018 8:10,0,0,0,0,0,40,0,0,0,30,30,120,0,0,0,0,0,0,0,40,60,60,5,25,0,25,60,0,15,0,10,90,45,0,75,0,45,20,40,0,50,0,0,0,0,0,,
2/2/2018 8:20,0,0,0,0,0,40,0,0,0,30,30,120,0,0,0,0,0,0,0,60,65,60,15,30,0,25,55,0,20,0,15,90,50,10,75,0,50,30,40,0,50,0,0,0,0,0,,
2/2/2018 8:30,0,0,0,0,0,35,0,0,0,30,30,120,0,0,0,0,0,0,0,60,60,60,15,30,0,25,60,0,20,0,15,85,45,60,75,0,50,25,45,0,50,0,0,0,0,0,,
2/2/2018 8:40,0,0,0,0,0,45,0,0,0,30,40,130,0,0,0,0,0,0,0,60,50,60,15,50,0,25,60,0,20,0,15,85,30,115,75,0,40,35,45,0,50,0,0,0,0,0,,
2/2/2018 8:50,0,0,0,0,0,45,0,0,0,20,40,150,0,0,0,0,0,0,0,60,65,60,15,40,0,25,80,0,20,0,15,85,30,135,80,0,40,35,45,0,60,0,0,0,0,0,,
2/2/2018 9:00,0,10,0,0,0,45,0,0,0,15,50,140,0,0,0,0,0,0,0,60,70,65,15,40,0,25,95,0,15,0,15,85,45,135,75,0,45,35,45,0,60,0,0,0,0,0,,
2/2/2018 9:10,0,20,0,0,0,35,0,0,0,20,40,150,0,0,0,0,0,0,0,60,65,70,15,30,0,25,90,0,15,0,15,70,45,160,80,0,70,35,50,0,40,0,0,0,0,0,,
2/2/2018 9:20,0,20,0,0,0,30,0,0,0,20,50,140,0,0,0,0,0,0,0,60,60,65,15,25,0,25,85,0,20,0,15,70,45,150,80,0,65,0,40,0,40,0,0,0,0,0,,
2/2/2018 9:30,0,0,0,0,0,30,0,0,0,25,50,140,0,0,0,0,0,0,0,60,60,60,15,30,0,25,85,0,20,0,10,70,50,160,80,0,60,45,35,0,30,0,0,0,0,0,,
2/2/2018 9:40,0,0,0,0,0,35,0,0,0,25,40,140,0,0,0,0,0,0,0,60,65,55,15,30,0,40,85,0,20,0,10,80,55,150,80,0,60,50,35,0,30,0,0,0,0,0,,
2/2/2018 9:50,0,0,0,0,0,40,0,0,0,25,50,150,0,0,0,0,0,0,0,60,55,50,15,25,0,40,80,0,15,0,15,80,45,145,75,0,45,50,40,0,30,0,0,0,0,0,,
2/2/2018 10:00,0,0,0,0,0,45,0,0,0,25,30,130,0,0,0,0,0,0,0,60,50,55,15,30,0,35,70,0,15,0,15,80,45,145,80,0,45,50,45,0,30,0,0,0,0,0,,
2/2/2018 10:10,0,0,0,0,0,45,0,0,0,25,40,130,0,0,0,0,0,0,0,60,55,55,15,25,0,35,70,0,10,0,15,80,45,145,80,0,45,45,45,0,50,0,0,0,0,0,,
2/2/2018 10:20,0,0,0,0,0,40,0,0,0,30,40,130,0,0,0,0,0,0,0,60,60,55,10,30,0,30,65,0,15,0,10,70,45,135,70,0,45,25,40,0,50,0,0,0,0,0,,
2/2/2018 10:30,0,20,0,0,0,25,0,0,0,30,30,140,0,0,0,0,0,0,0,60,70,55,10,35,0,25,65,0,20,0,15,70,45,140,70,0,50,20,40,0,50,0,0,0,0,0,,
2/2/2018 10:40,0,20,0,0,0,25,0,0,0,30,30,140,0,0,0,0,0,0,0,60,70,50,10,30,0,20,65,0,20,0,15,80,45,140,80,0,50,20,40,0,50,0,0,0,0,0,,
2/2/2018 10:50,0,20,0,0,0,35,0,0,0,30,20,110,0,0,0,0,0,0,0,60,80,50,10,30,0,20,75,0,15,0,15,95,55,160,85,0,65,20,45,0,50,0,0,0,0,0,,
2/2/2018 11:00,0,20,0,0,0,45,0,0,0,35,30,125,0,0,0,0,0,0,0,60,80,40,10,35,0,25,85,0,20,0,15,95,55,150,90,0,80,25,45,0,40,0,0,0,0,0,,
2/2/2018 11:10,0,20,0,0,0,40,0,0,0,30,30,125,0,0,0,0,0,0,0,60,80,30,10,35,0,25,85,0,25,0,15,70,45,150,95,0,65,25,45,0,20,0,0,0,0,0,,
2/2/2018 11:20,0,20,0,0,0,30,0,0,0,25,30,110,0,0,0,0,0,0,0,60,70,40,10,35,0,35,75,0,30,0,20,65,50,150,75,0,70,25,45,0,20,0,0,0,0,0,,
2/2/2018 11:30,0,20,0,0,0,40,0,0,0,25,50,90,0,0,0,0,0,0,0,60,75,40,10,30,0,35,75,0,15,0,15,75,40,150,95,0,70,30,35,0,20,0,0,0,0,0,,
2/2/2018 11:40,0,20,0,0,0,35,0,0,0,25,50,75,0,0,0,0,0,0,0,60,65,40,10,30,0,40,75,0,20,0,10,75,30,150,95,0,60,30,45,0,50,0,0,0,0,0,,
2/2/2018 11:50,0,20,0,0,0,45,0,0,0,25,50,90,0,0,0,0,0,0,0,60,65,40,10,35,0,40,75,0,15,0,15,70,40,160,95,0,60,35,30,0,40,0,0,0,0,0,,
2/2/2018 12:00,0,20,0,0,0,40,0,0,0,20,50,130,0,0,0,0,0,0,0,60,60,40,10,40,0,35,65,0,15,0,15,60,30,160,75,0,45,25,45,0,40,0,0,0,0,0,,
2/2/2018 12:10,0,10,0,0,0,40,0,0,0,20,50,130,0,0,0,0,0,0,0,60,60,40,10,40,0,35,65,0,15,0,25,60,30,160,75,0,45,25,45,0,40,0,0,0,0,0,,
2/2/2018 12:20,0,20,0,0,0,25,0,0,0,20,30,130,0,0,0,0,0,0,0,60,40,35,10,30,0,35,55,0,15,0,15,50,25,150,70,0,30,20,45,0,40,0,0,0,0,0,,
2/2/2018 12:30,0,20,0,0,0,35,0,0,0,20,10,130,0,0,0,0,0,0,0,60,45,25,10,35,0,25,50,0,10,0,20,90,55,125,90,0,55,15,40,0,20,0,0,0,0,0,,
2/2/2018 12:40,0,20,0,0,0,25,0,0,0,20,20,130,0,0,0,0,0,0,0,60,70,50,10,30,0,20,45,0,10,0,20,90,30,130,110,0,45,20,35,0,20,0,0,0,0,0,,
2/2/2018 12:50,0,20,0,0,0,40,0,0,0,20,20,130,0,0,0,0,0,0,0,60,70,40,10,25,0,30,50,0,10,0,10,90,45,120,110,0,60,20,40,0,30,0,0,0,0,0,,
2/2/2018 13:00,0,20,0,0,0,40,0,0,0,20,60,130,0,0,0,0,0,0,0,60,70,40,10,20,0,30,50,0,15,0,15,90,45,135,110,0,60,25,35,0,30,0,0,0,0,0,,
2/2/2018 13:10,0,20,0,0,0,50,0,0,0,20,60,100,0,0,0,0,0,0,0,60,65,45,10,20,0,30,55,0,15,0,15,90,45,120,80,0,40,30,30,0,30,0,0,0,0,0,,
2/2/2018 13:20,0,20,0,0,0,40,0,0,0,20,50,130,0,0,0,0,0,0,0,60,65,40,10,30,0,30,60,0,15,0,15,85,35,115,80,0,40,35,35,0,30,0,0,0,0,0,,
2/2/2018 13:30,0,20,0,0,0,35,0,0,0,25,50,120,0,0,0,0,0,0,0,60,65,30,10,35,0,30,45,0,15,0,15,85,35,115,70,0,45,40,40,0,30,0,0,0,0,0,,
2/2/2018 13:40,0,20,0,0,0,35,0,0,0,25,60,120,0,0,0,0,0,0,0,60,60,30,10,30,0,25,40,0,15,0,10,85,45,105,65,0,50,45,40,0,30,0,0,0,0,0,,
2/2/2018 13:50,0,20,0,0,0,45,0,0,0,30,70,120,0,0,0,0,0,0,0,60,60,30,10,40,0,25,40,0,15,0,15,85,45,110,60,0,50,40,40,0,30,0,0,0,0,0,,
2/2/2018 14:00,0,20,0,0,0,35,0,0,0,35,45,130,0,0,0,0,0,0,0,60,65,45,10,35,0,25,50,0,15,0,15,85,35,105,55,0,40,30,40,0,30,0,0,0,0,0,,
2/2/2018 14:10,0,20,0,0,0,35,0,0,0,35,60,130,0,0,0,0,0,0,0,60,60,55,10,35,0,25,55,0,20,0,10,80,50,105,60,0,40,25,40,0,30,0,0,0,0,0,,
2/2/2018 14:20,0,10,0,0,0,35,0,0,0,35,60,130,0,0,0,0,0,0,0,60,60,55,10,25,0,25,55,0,15,0,15,85,50,105,60,0,35,20,40,0,40,0,0,0,0,0,,
2/2/2018 14:30,0,20,0,0,0,35,0,0,0,40,10,130,0,0,0,0,0,0,0,60,65,45,10,25,0,30,75,0,15,0,15,80,35,115,70,0,45,25,40,0,40,0,0,0,0,0,,
2/2/2018 14:40,0,20,0,0,0,40,0,0,0,40,10,130,0,0,0,0,0,0,0,60,65,35,10,25,0,30,65,0,15,0,15,80,40,145,70,0,35,30,35,0,40,0,0,0,0,0,,
2/2/2018 14:50,0,10,0,0,0,45,0,0,0,35,35,120,0,0,0,0,0,0,0,60,65,35,10,25,0,30,65,0,15,0,10,80,45,150,70,0,35,30,35,0,40,0,0,0,0,0,,
2/2/2018 15:00,0,10,0,0,0,50,0,0,0,30,40,120,0,0,0,0,0,0,0,60,65,45,10,40,0,35,65,0,10,0,10,0,50,155,80,0,45,30,30,0,20,0,0,0,0,0,,
2/2/2018 15:10,0,10,0,0,0,40,0,0,0,0,30,100,0,0,0,0,0,0,0,60,65,50,10,40,0,35,65,0,10,0,10,105,45,145,95,0,45,25,0,0,30,0,0,0,0,0,,
2/2/2018 15:20,0,10,0,0,0,30,0,0,0,0,30,100,0,0,0,0,0,0,0,60,60,50,10,40,0,30,75,0,10,0,10,105,30,135,95,0,35,25,0,0,20,0,0,0,0,0,,
2/2/2018 15:30,0,10,0,0,0,30,0,0,0,20,30,110,0,0,0,0,0,0,0,60,60,45,10,40,0,25,70,0,10,0,10,95,30,125,90,0,35,25,25,0,30,0,0,0,0,0,,
2/2/2018 15:40,0,10,0,0,0,30,0,0,0,15,40,90,0,0,0,0,0,0,0,60,70,45,10,20,0,20,60,0,50,0,15,90,35,125,90,0,35,20,20,0,30,0,0,0,0,0,,
2/2/2018 15:50,0,10,0,0,0,30,0,0,0,10,40,80,0,0,0,0,0,0,0,60,50,60,10,15,0,20,40,0,10,0,10,75,35,130,85,0,30,20,25,0,30,0,0,0,0,0,,
2/2/2018 16:00,0,10,0,0,0,30,0,0,0,15,40,80,0,0,0,0,0,0,0,60,45,50,10,15,0,15,40,0,10,0,10,65,35,145,75,0,25,25,35,0,30,0,0,0,0,0,,
2/2/2018 16:10,0,20,0,0,0,25,0,0,0,15,60,80,0,0,0,0,0,0,0,60,40,45,10,15,0,15,35,0,10,0,15,55,35,150,75,0,25,20,40,0,30,0,0,0,0,0,,
2/2/2018 16:20,0,10,0,0,0,25,0,0,0,15,20,70,0,0,0,0,0,0,0,60,45,40,10,15,0,15,30,0,5,0,10,55,20,150,40,0,25,20,30,0,20,0,0,0,0,0,,
2/2/2018 16:30,0,10,0,0,0,15,0,0,0,15,10,60,0,0,0,0,0,0,0,60,40,30,10,15,0,15,30,0,5,0,10,40,20,145,20,0,20,20,25,0,20,0,0,0,0,0,,
2/2/2018 16:40,0,10,0,0,0,15,0,0,0,10,10,60,0,0,0,0,0,0,0,60,30,30,10,10,0,15,15,0,5,0,10,45,20,125,10,0,25,10,25,0,20,0,0,0,0,0,,
2/2/2018 16:50,0,10,0,0,0,15,0,0,0,10,20,60,0,0,0,0,0,0,0,60,30,30,10,10,0,15,15,0,5,0,15,50,15,115,10,0,20,10,20,0,20,0,0,0,0,0,,
2/2/2018 17:00,0,10,0,0,0,15,0,0,0,10,10,50,0,0,0,0,0,0,0,60,30,30,0,10,0,10,10,0,5,0,15,50,15,110,10,0,20,10,15,0,30,0,0,0,0,0,,
