Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Holiday Treats Locations - Mickey's Very Merry Christmas Party
11/26/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 7:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2018 9:00,0,0,0,0,0,5,0,0,0,5,15,10,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,15,5,10,5,0,10,5,5,0,5,0,0,0,0,0,0
11/26/2018 9:10,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,5,5,5,0,5,0,10,20,0,5,0,5,45,5,15,5,0,0,5,20,0,10,0,0,0,0,0,0
11/26/2018 9:20,0,0,0,0,0,5,0,0,0,5,15,0,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,25,0,5,0,10,45,5,15,5,0,0,10,25,0,20,0,0,0,0,0,0
11/26/2018 9:30,0,0,0,0,0,5,0,0,0,5,15,0,0,0,0,0,0,0,0,0,15,10,10,0,15,0,10,40,0,5,0,10,60,5,20,10,0,0,15,30,0,25,0,0,0,0,0,0
11/26/2018 9:40,0,0,0,0,0,5,0,0,0,5,20,0,0,0,0,0,0,0,0,0,20,15,10,5,20,0,10,50,0,5,0,10,70,5,25,10,0,0,15,35,0,25,0,0,0,0,0,0
11/26/2018 9:50,0,0,0,0,0,10,0,0,0,5,25,0,0,0,0,0,0,0,0,0,25,20,30,5,30,0,10,40,0,5,0,10,75,10,30,15,0,15,15,25,0,25,0,0,0,0,0,0
11/26/2018 10:00,0,0,0,0,0,20,0,0,0,5,30,0,0,0,0,0,0,0,0,0,25,35,40,5,35,0,10,45,0,5,0,10,75,10,30,25,0,15,15,35,0,20,0,0,0,0,0,0
11/26/2018 10:10,0,5,0,0,0,20,0,0,0,10,40,0,0,0,0,0,0,0,0,0,30,40,35,5,35,0,15,35,0,5,0,10,70,15,45,30,0,25,15,40,0,25,0,0,0,0,0,0
11/26/2018 10:20,0,10,0,0,0,20,0,0,0,10,45,0,0,0,0,0,0,0,0,0,30,45,35,5,40,0,20,35,0,10,0,10,70,20,45,30,0,25,15,40,0,30,0,0,0,0,0,0
11/26/2018 10:30,0,15,0,0,0,25,0,0,0,15,50,0,0,0,0,0,0,0,0,0,30,50,40,5,35,0,25,50,0,10,0,10,70,30,45,40,0,30,35,35,0,30,0,0,0,0,0,0
11/26/2018 10:40,0,15,0,0,0,30,0,0,0,35,50,0,0,0,0,0,0,0,0,0,30,50,40,5,30,0,25,70,0,10,0,10,90,30,50,50,0,25,20,50,0,40,0,0,0,0,0,0
11/26/2018 10:50,0,20,0,0,0,25,0,0,0,25,60,0,0,0,0,0,0,0,0,0,30,40,50,5,30,0,25,80,0,10,0,10,90,35,50,60,0,40,25,40,0,35,0,0,0,0,0,0
11/26/2018 11:00,0,20,0,0,0,25,0,0,0,25,65,0,0,0,0,0,0,0,0,0,30,50,55,5,30,0,25,75,0,10,0,10,90,35,50,75,0,45,30,50,0,40,0,0,0,0,0,0
11/26/2018 11:10,0,20,0,0,0,30,0,0,0,25,70,0,0,0,0,0,0,0,0,0,35,40,65,10,30,0,30,85,0,15,0,10,90,55,55,60,0,50,30,45,0,30,0,0,0,0,0,0
11/26/2018 11:20,0,20,0,5,0,35,0,0,0,25,75,0,0,0,0,0,0,0,0,0,30,50,65,10,35,0,35,80,0,15,0,10,90,55,65,70,0,50,35,40,0,30,0,0,0,0,10,0
11/26/2018 11:30,0,20,0,5,0,35,0,0,0,30,65,105,0,0,0,0,0,0,0,0,30,55,60,10,35,0,30,80,0,20,0,15,90,45,75,75,0,50,35,65,0,35,0,0,0,0,10,0
11/26/2018 11:40,0,15,0,5,0,40,0,0,0,30,40,105,0,0,0,0,0,0,0,0,30,50,60,10,35,0,30,85,0,20,0,10,90,55,75,80,0,50,35,45,0,30,0,0,0,0,10,0
11/26/2018 11:50,0,20,0,5,0,45,0,0,0,30,65,105,0,0,0,0,0,0,0,0,35,50,30,10,35,0,30,70,0,25,0,10,85,55,70,55,0,60,40,50,0,30,0,0,0,0,10,0
11/26/2018 12:00,0,20,0,5,0,50,0,0,0,30,30,110,0,0,0,0,0,0,0,0,35,45,35,10,40,0,35,75,0,25,0,10,85,60,70,60,0,60,40,50,0,35,0,0,0,0,10,0
11/26/2018 12:10,0,20,0,5,0,55,0,0,0,30,10,110,0,0,0,0,0,0,0,0,35,50,60,10,45,0,40,75,0,25,0,10,85,35,70,50,0,60,40,65,0,35,0,0,0,0,10,0
11/26/2018 12:20,0,20,0,5,0,55,0,0,0,30,10,115,0,0,0,0,0,0,0,0,30,50,45,10,55,0,35,70,0,20,0,10,85,40,60,40,0,60,45,65,0,40,0,0,0,0,10,0
11/26/2018 12:30,0,15,0,5,0,50,0,0,0,35,15,115,0,0,0,0,0,0,0,0,35,45,55,10,50,0,40,60,0,20,0,15,90,45,60,45,0,60,45,65,0,40,0,0,0,0,10,0
11/26/2018 12:50,0,20,0,5,0,15,0,0,0,35,60,115,0,0,0,0,0,0,0,0,30,45,60,10,50,0,40,60,0,20,0,15,85,40,90,65,0,55,45,30,0,45,0,0,0,0,10,0
11/26/2018 13:00,0,15,0,5,0,15,0,0,0,35,60,115,0,0,0,0,0,0,0,0,30,45,60,10,55,0,40,70,0,20,0,15,70,40,70,65,0,50,40,45,0,40,0,0,0,0,10,0
11/26/2018 13:10,0,20,0,5,0,20,0,0,0,35,45,115,0,0,0,0,0,0,0,0,20,45,60,10,60,0,35,70,0,20,0,15,70,40,70,65,0,50,40,45,0,40,0,0,0,0,10,0
11/26/2018 13:20,0,20,0,5,0,25,0,0,0,35,55,115,0,0,0,0,0,0,0,0,35,40,45,10,60,0,40,80,0,25,0,15,70,40,50,90,0,45,10,30,0,50,0,0,0,0,10,0
11/26/2018 13:30,0,20,0,5,0,30,0,0,0,40,30,115,0,0,0,0,0,0,0,0,35,40,55,10,65,0,30,80,0,25,0,15,85,40,50,55,0,45,20,25,0,50,0,0,0,0,10,0
11/26/2018 13:40,0,20,0,5,0,35,0,0,0,40,55,115,0,0,0,0,0,0,0,0,35,40,55,10,55,0,40,75,0,50,0,10,80,35,50,50,0,50,20,45,0,55,0,0,0,0,10,0
11/26/2018 13:50,0,20,0,5,0,40,0,0,0,40,35,110,0,0,0,0,0,0,0,0,30,45,50,10,35,0,35,85,0,25,0,10,70,30,70,50,0,45,20,30,0,45,0,0,0,0,10,0
11/26/2018 14:00,0,20,0,5,0,45,0,0,0,45,35,110,0,0,0,0,0,0,0,0,30,40,45,10,25,0,40,85,0,15,0,10,80,35,60,55,0,40,20,35,0,45,0,0,0,0,10,0
11/26/2018 14:10,0,20,0,5,0,50,0,0,0,50,25,120,0,0,0,0,0,0,0,0,30,40,35,10,15,0,40,55,0,15,0,10,80,25,60,55,0,40,20,40,0,30,0,0,0,0,10,0
11/26/2018 14:20,0,20,0,5,0,50,0,0,0,50,30,130,0,0,0,0,0,0,0,0,35,45,25,10,20,0,40,50,0,10,0,10,70,30,50,45,0,45,25,30,0,35,0,0,0,0,10,0
11/26/2018 14:30,0,20,0,5,0,50,0,0,0,45,15,125,0,0,0,0,0,0,0,0,25,40,30,10,25,0,40,50,0,10,0,10,70,30,45,55,0,0,20,30,0,30,0,0,0,0,10,0
11/26/2018 14:40,0,20,0,5,0,35,0,0,0,35,45,140,0,0,0,0,0,0,0,0,25,60,50,10,30,0,35,50,0,15,0,0,105,65,50,55,0,70,20,55,0,35,0,0,0,0,10,0
11/26/2018 14:50,0,20,0,5,0,10,0,0,0,30,20,160,0,0,0,0,0,0,0,0,25,55,65,10,30,0,35,50,0,15,0,0,105,50,70,50,0,55,25,50,0,40,0,0,0,0,10,0
11/26/2018 15:00,0,15,0,5,0,20,0,0,0,25,35,155,0,0,0,0,0,0,0,0,25,55,50,10,40,0,40,60,0,20,0,30,90,55,75,50,0,55,25,35,0,40,0,0,0,0,10,0
11/26/2018 15:10,0,15,0,5,0,20,0,0,0,25,40,155,0,0,0,0,0,0,0,0,30,45,0,10,45,0,35,45,0,20,0,25,90,30,70,55,0,45,30,45,0,45,0,0,0,0,10,0
11/26/2018 15:20,0,20,0,5,0,30,0,0,0,25,50,150,0,0,0,0,0,0,0,0,35,60,80,10,45,0,35,55,0,25,0,10,75,40,70,60,0,45,35,45,0,45,0,0,0,0,10,0
11/26/2018 15:30,0,20,0,5,0,35,0,0,0,30,50,125,0,0,0,0,0,0,0,0,30,60,40,10,50,0,40,45,0,25,0,15,90,50,65,55,0,40,40,40,0,40,0,0,0,0,10,0
11/26/2018 15:40,0,20,0,5,0,60,0,0,0,30,50,110,0,0,0,0,0,0,0,0,40,60,35,15,50,0,45,70,0,25,0,10,75,50,70,55,0,40,40,50,0,45,0,0,0,0,10,0
11/26/2018 15:50,0,20,0,5,0,45,0,0,0,35,55,115,0,0,0,0,0,0,0,0,30,65,40,15,45,0,45,70,0,15,0,20,65,35,70,65,0,40,40,55,0,40,0,0,0,0,10,0
11/26/2018 16:00,0,20,0,5,0,55,0,0,0,50,70,125,0,0,0,0,0,0,0,0,30,70,40,15,35,0,45,75,0,15,0,20,70,50,50,60,0,45,40,45,0,40,0,0,0,0,10,0
11/26/2018 16:10,0,25,0,5,0,55,0,0,0,45,55,130,0,0,0,0,0,0,0,0,30,75,45,15,20,0,40,60,0,20,0,20,70,35,55,55,0,50,40,40,0,40,0,0,0,0,10,0
11/26/2018 16:20,0,20,0,5,0,55,0,0,0,45,55,130,0,0,0,0,0,0,0,0,30,60,45,15,25,0,50,75,0,20,0,20,70,0,55,75,0,50,35,40,0,40,0,0,0,0,10,0
11/26/2018 16:30,0,10,0,5,0,60,0,0,0,50,25,135,0,0,0,0,0,0,0,0,35,65,50,15,25,0,50,65,0,25,0,20,75,0,55,60,0,50,35,45,0,40,0,0,0,0,10,0
11/26/2018 16:40,0,30,0,5,0,60,0,0,0,30,45,140,0,0,0,0,0,0,0,0,30,65,45,15,30,0,45,65,0,25,0,15,75,0,45,60,0,60,25,40,0,40,0,0,0,0,10,0
11/26/2018 16:50,0,25,0,5,0,65,0,0,0,45,45,130,0,0,0,0,0,0,0,0,25,65,50,15,55,0,35,65,0,20,0,15,85,0,50,60,0,60,35,40,0,40,0,0,0,0,10,0
11/26/2018 17:00,0,25,0,5,0,20,0,0,0,35,30,120,0,0,0,0,0,0,0,0,20,55,50,15,40,0,25,75,0,15,0,15,90,0,70,65,0,50,30,60,0,35,0,0,0,0,10,0
11/26/2018 17:10,0,25,0,5,0,65,0,0,0,30,40,115,0,0,0,0,0,0,0,0,30,55,45,15,15,0,25,75,0,15,0,15,90,0,70,65,0,55,30,60,0,35,0,0,0,0,10,0
11/26/2018 17:20,0,25,0,5,0,35,0,0,0,20,40,0,0,0,0,0,0,0,0,0,10,55,60,15,35,0,30,65,0,10,0,15,125,0,60,55,0,45,35,60,0,20,0,0,0,0,10,0
11/26/2018 17:30,0,20,0,5,0,10,0,0,0,15,40,0,0,0,0,0,0,0,0,0,10,45,60,15,25,0,35,65,0,10,0,20,125,0,60,55,0,40,35,45,0,20,0,0,0,0,10,0
11/26/2018 17:40,0,20,0,5,0,10,0,0,0,10,40,0,0,0,0,0,0,0,0,0,10,55,50,15,10,0,40,65,0,10,0,20,110,25,70,50,0,40,10,35,0,20,0,0,0,0,10,0
11/26/2018 17:50,0,20,0,5,0,10,0,0,0,15,40,0,0,0,0,0,0,0,0,0,15,60,45,15,15,0,50,65,0,15,0,15,105,20,65,45,0,40,20,35,0,25,0,0,0,0,10,0
11/26/2018 18:00,0,15,0,5,0,20,0,0,0,30,30,0,0,0,0,0,0,0,0,0,20,60,45,15,10,0,50,60,0,15,0,15,95,25,60,45,0,40,20,35,0,30,0,0,0,0,10,0
11/26/2018 18:10,0,20,0,5,0,35,0,0,0,25,30,0,0,0,0,0,0,0,0,0,20,50,35,15,15,0,55,45,0,20,0,15,85,30,75,30,0,35,15,35,0,35,0,0,0,0,10,0
11/26/2018 18:20,0,20,0,5,0,35,0,0,0,30,25,0,0,0,0,0,0,0,0,0,25,45,25,15,20,0,60,45,0,20,0,10,80,20,75,30,0,30,15,55,0,35,0,0,0,0,10,0
11/26/2018 18:30,0,25,0,5,0,35,0,0,0,30,15,105,0,0,0,0,0,0,0,0,25,40,55,10,25,0,60,45,0,25,0,15,70,20,60,30,0,35,15,30,0,25,0,0,0,0,10,0
11/26/2018 18:40,0,25,0,5,0,40,0,0,0,30,20,55,0,0,0,0,0,0,0,0,25,0,70,10,25,0,55,50,0,20,0,10,65,50,50,25,0,30,10,35,0,30,0,0,0,0,10,0
11/26/2018 18:50,0,20,0,5,0,40,0,0,0,30,30,80,0,0,0,0,0,0,0,0,25,0,45,10,25,0,25,50,0,20,0,10,65,50,60,25,0,30,15,40,0,30,0,0,0,0,10,0
11/26/2018 19:00,0,15,0,5,0,35,0,0,0,25,35,80,0,0,0,0,0,0,0,0,30,0,45,0,20,0,25,45,0,20,0,10,55,40,60,35,0,0,15,45,0,25,0,0,0,0,10,0
11/26/2018 19:10,0,15,0,5,0,20,0,0,0,25,35,75,0,0,0,0,0,0,0,0,25,0,40,0,25,0,20,45,0,20,0,10,75,45,60,30,0,30,20,30,0,30,0,0,0,0,10,0
11/26/2018 19:20,0,15,0,5,0,20,0,0,0,25,35,75,0,0,0,0,0,0,0,0,30,0,40,0,20,0,25,35,0,10,0,10,85,35,60,30,0,40,25,30,0,30,0,0,0,0,10,0
11/26/2018 19:30,0,15,0,5,0,10,0,0,0,25,35,65,0,0,0,0,0,0,0,0,35,0,40,0,20,0,25,25,0,5,0,10,80,30,0,10,0,30,30,25,0,25,0,0,0,0,10,0
11/26/2018 19:40,0,15,0,5,0,10,0,0,0,20,60,50,0,0,0,0,0,0,0,0,35,0,40,10,15,0,25,20,0,5,0,10,85,20,0,10,0,25,20,30,0,15,0,0,0,0,10,0
11/26/2018 19:50,0,15,0,5,0,5,0,0,0,10,50,65,0,0,0,0,0,0,0,0,20,0,40,10,10,0,25,20,0,30,0,10,90,20,0,10,0,25,20,30,0,90,0,0,0,0,10,0
11/26/2018 20:00,0,15,0,5,0,5,0,0,0,5,55,55,0,0,0,0,0,0,0,0,15,40,40,10,10,0,30,30,0,10,0,10,80,15,0,10,0,25,15,30,0,90,0,0,0,0,10,0
11/26/2018 20:10,0,20,0,5,0,10,0,0,0,5,20,55,0,0,0,0,0,0,0,0,15,10,35,10,10,0,30,30,0,10,0,10,70,20,0,10,0,25,10,45,0,25,0,0,0,0,10,0
11/26/2018 20:20,0,20,0,5,0,10,0,0,0,5,15,60,0,0,0,0,0,0,0,0,20,15,35,10,10,0,35,25,0,10,0,10,70,25,0,15,0,20,10,30,0,20,0,0,0,0,10,0
11/26/2018 20:30,0,15,0,5,0,10,0,0,0,5,15,105,0,0,0,0,0,0,0,0,20,25,30,10,10,0,35,30,0,10,0,10,55,15,0,10,0,25,10,30,0,25,0,0,0,0,10,0
11/26/2018 20:40,0,20,0,5,0,15,0,0,0,5,10,50,0,0,0,0,0,0,0,0,20,35,30,10,15,0,15,40,0,5,0,10,55,10,20,5,0,15,10,25,0,30,0,0,0,0,10,0
11/26/2018 20:50,0,20,0,5,0,15,0,0,0,5,10,40,0,0,0,0,0,0,0,0,15,35,20,10,10,0,10,35,0,5,0,15,25,5,15,5,0,20,10,20,0,30,0,0,0,0,10,0
11/26/2018 21:00,0,5,0,5,0,5,0,0,0,5,10,35,0,0,0,0,0,0,0,0,25,10,10,0,10,0,10,10,0,5,0,15,30,5,15,5,0,15,15,5,0,25,0,0,0,0,10,0
11/26/2018 21:10,0,0,0,5,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,5,0,10,15,5,5,5,0,15,10,5,0,10,0,0,0,0,0,0
11/26/2018 21:20,0,0,0,5,0,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0,15,5,5,0,5,0,10,5,0,5,0,10,25,5,5,5,0,15,10,5,0,10,0,0,0,0,0,0
11/26/2018 21:30,0,0,0,5,0,0,0,0,0,5,0,40,0,0,0,0,0,0,0,0,10,5,15,10,5,0,10,5,0,5,0,10,50,5,20,5,0,15,10,5,0,10,0,0,0,0,0,0
11/26/2018 21:40,0,0,0,5,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,10,10,10,10,5,0,10,5,0,5,0,10,40,5,30,5,0,15,5,5,0,15,0,0,0,0,0,0
11/26/2018 21:50,0,0,0,5,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,10,10,5,10,5,0,10,5,0,5,0,5,40,5,35,5,0,15,5,5,0,15,0,0,0,0,0,0
11/26/2018 22:00,0,0,0,5,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,10,5,5,10,5,0,10,5,0,5,0,5,25,5,25,5,0,15,5,5,0,15,0,0,0,0,0,0
11/26/2018 22:10,0,0,0,5,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,10,5,5,0,5,0,10,5,0,0,0,15,15,5,10,5,0,15,5,0,0,0,0,0,0,0,0,0
11/26/2018 22:20,0,0,0,5,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,10,5,5,0,5,0,10,5,0,0,0,15,15,5,10,5,0,15,10,0,0,0,0,0,0,0,0,0
11/26/2018 22:30,0,0,0,5,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,0,0,15,5,5,5,5,0,13,10,0,0,0,0,0,0,0,0,0
11/26/2018 22:40,0,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,5,0,5,5,5,5,5,0,13,5,5,0,0,0,0,0,0,0,0
11/26/2018 22:50,0,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,5,0,5,5,5,5,5,0,13,5,5,0,0,0,0,0,0,0,0
11/26/2018 23:00,0,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,5,0,5,5,5,5,5,0,13,5,5,0,0,0,0,0,0,0,0
11/26/2018 23:10,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,5,0,10,5,5,5,5,0,13,5,5,0,0,0,0,0,0,0,0
11/26/2018 23:20,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,5,0,10,5,5,5,5,0,13,5,5,0,0,0,0,0,0,0,0
11/26/2018 23:30,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,5,10,10,0,10,5,0,5,0,5,5,5,5,5,0,13,5,5,0,15,0,0,0,0,0,0
11/26/2018 23:40,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,5,10,10,0,10,5,0,5,0,5,5,5,5,5,0,13,5,5,0,5,0,0,0,0,0,0
11/26/2018 23:50,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10,5,5,10,10,0,10,5,0,5,0,15,5,5,5,5,0,13,5,5,0,15,0,0,0,0,0,0
11/27/2018 0:00,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10,5,5,0,10,0,0,5,0,65,0,5,5,5,5,5,0,13,5,5,0,10,0,0,0,0,0,0
11/27/2018 0:10,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,15,5,5,0,10,0,0,5,0,5,0,5,5,5,5,5,0,13,5,5,0,10,0,0,0,0,0,0
11/27/2018 0:20,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,5,0,13,5,5,0,10,0,0,0,0,0,0
